user_id,big5_agreeableness,facet_altruism,facet_cooperation,facet_modesty,facet_morality,facet_sympathy,facet_trust,big5_conscientiousness,facet_achievement_striving,facet_cautiousness,facet_dutifulness,facet_orderliness,facet_self_discipline,facet_self_efficacy,big5_extraversion,facet_activity_level,facet_assertiveness,facet_cheerfulness,facet_excitement_seeking,facet_friendliness,facet_gregariousness,big5_neuroticism,facet_anger,facet_anxiety,facet_depression,facet_immoderation,facet_self_consciousness,facet_vulnerability,big5_openness,facet_adventurousness,facet_artistic_interests,facet_emotionality,facet_imagination,facet_intellect,facet_liberalism,need_liberty,need_ideal,need_love,need_practicality,need_self_expression,need_stability,need_structure,need_challenge,need_closeness,need_curiosity,need_excitement,need_harmony,value_conservation,value_hedonism,value_openness_to_change,value_self_enhancement,value_self_transcendence,behavior_sunday,behavior_monday,behavior_tuesday,behavior_wednesday,behavior_thursday,behavior_friday,behavior_saturday,behavior_0000,behavior_0100,behavior_0200,behavior_0300,behavior_0400,behavior_0500,behavior_0600,behavior_0700,behavior_0800,behavior_0900,behavior_1000,behavior_1100,behavior_1200,behavior_1300,behavior_1400,behavior_1500,behavior_1600,behavior_1700,behavior_1800,behavior_1900,behavior_2000,behavior_2100,behavior_2200,behavior_2300,word_count,processed_language,big5_agreeableness_raw,facet_altruism_raw,facet_cooperation_raw,facet_modesty_raw,facet_morality_raw,facet_sympathy_raw,facet_trust_raw,big5_conscientiousness_raw,facet_achievement_striving_raw,facet_cautiousness_raw,facet_dutifulness_raw,facet_orderliness_raw,facet_self_discipline_raw,facet_self_efficacy_raw,big5_extraversion_raw,facet_activity_level_raw,facet_assertiveness_raw,facet_cheerfulness_raw,facet_excitement_seeking_raw,facet_friendliness_raw,facet_gregariousness_raw,big5_neuroticism_raw,facet_anger_raw,facet_anxiety_raw,facet_depression_raw,facet_immoderation_raw,facet_self_consciousness_raw,facet_vulnerability_raw,big5_openness_raw,facet_adventurousness_raw,facet_artistic_interests_raw,facet_emotionality_raw,facet_imagination_raw,facet_intellect_raw,facet_liberalism_raw,need_liberty_raw,need_ideal_raw,need_love_raw,need_practicality_raw,need_self_expression_raw,need_stability_raw,need_structure_raw,need_challenge_raw,need_closeness_raw,need_curiosity_raw,need_excitement_raw,need_harmony_raw,value_conservation_raw,value_hedonism_raw,value_openness_to_change_raw,value_self_enhancement_raw,value_self_transcendence_raw,big5_agreeableness_significant,facet_altruism_significant,facet_cooperation_significant,facet_modesty_significant,facet_morality_significant,facet_sympathy_significant,facet_trust_significant,big5_conscientiousness_significant,facet_achievement_striving_significant,facet_cautiousness_significant,facet_dutifulness_significant,facet_orderliness_significant,facet_self_discipline_significant,facet_self_efficacy_significant,big5_extraversion_significant,facet_activity_level_significant,facet_assertiveness_significant,facet_cheerfulness_significant,facet_excitement_seeking_significant,facet_friendliness_significant,facet_gregariousness_significant,big5_neuroticism_significant,facet_anger_significant,facet_anxiety_significant,facet_depression_significant,facet_immoderation_significant,facet_self_consciousness_significant,facet_vulnerability_significant,big5_openness_significant,facet_adventurousness_significant,facet_artistic_interests_significant,facet_emotionality_significant,facet_imagination_significant,facet_intellect_significant,facet_liberalism_significant,need_liberty_significant,need_ideal_significant,need_love_significant,need_practicality_significant,need_self_expression_significant,need_stability_significant,need_structure_significant,need_challenge_significant,need_closeness_significant,need_curiosity_significant,need_excitement_significant,need_harmony_significant,value_conservation_significant,value_hedonism_significant,value_openness_to_change_significant,value_self_enhancement_significant,value_self_transcendence_significant,consumption_preferences_spur_of_moment,consumption_preferences_credit_card_payment,consumption_preferences_influence_brand_name,consumption_preferences_influence_utility,consumption_preferences_influence_online_ads,consumption_preferences_influence_social_media,consumption_preferences_influence_family_members,consumption_preferences_clothes_quality,consumption_preferences_clothes_style,consumption_preferences_clothes_comfort,consumption_preferences_automobile_ownership_cost,consumption_preferences_automobile_safety,consumption_preferences_music_rap,consumption_preferences_music_country,consumption_preferences_music_r_b,consumption_preferences_music_hip_hop,consumption_preferences_music_live_event,consumption_preferences_music_playing,consumption_preferences_music_latin,consumption_preferences_music_rock,consumption_preferences_music_classical,consumption_preferences_gym_membership,consumption_preferences_outdoor,consumption_preferences_eat_out,consumption_preferences_movie_romance,consumption_preferences_movie_adventure,consumption_preferences_movie_horror,consumption_preferences_movie_musical,consumption_preferences_movie_historical,consumption_preferences_movie_science_fiction,consumption_preferences_movie_war,consumption_preferences_movie_drama,consumption_preferences_movie_action,consumption_preferences_movie_documentary,consumption_preferences_read_frequency,consumption_preferences_books_entertainment_magazines,consumption_preferences_books_non_fiction,consumption_preferences_books_financial_investing,consumption_preferences_books_autobiographies,consumption_preferences_volunteer,consumption_preferences_concerned_environment,consumption_preferences_start_business
1262929868,0.012338555,0.167323111,0.02663429,0.253145108,0.026386206,0.326744124,0.634574119,0.185006616,0.144576402,0.183282016,0.004433742,0.870598899,0.171704585,0.300359923,0.684668575,0.735670363,0.491290428,0.564820184,0.899175282,0.821617451,0.873233936,0.999264218,0.682924732,0.636661801,0.674942507,0.666950048,0.446891737,0.311404074,0.632771803,0.54246006,0.593413431,0.080048716,0.716962987,0.493355954,0.598303429,0.766766475,0.622069872,0.264104861,0.999566319,0.976656072,0.184839487,0.740155944,0.777739203,0.306244537,0.137527275,0.743173285,0.343238963,0.185989235,0.884791731,0.722974159,0.948635676,0.550789875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,en,0.652892991,0.67124369,0.462946238,0.413305672,0.534425788,0.646336386,0.599973337,0.586239879,0.632278279,0.435475909,0.594808082,0.531144767,0.525520464,0.734693886,0.572460896,0.572618425,0.642967309,0.623615236,0.657743586,0.606709332,0.512044649,0.78373893,0.561740089,0.617950173,0.477169176,0.517176933,0.539688896,0.436283887,0.75948145,0.508610152,0.677288793,0.590925355,0.763361721,0.606476267,0.528768387,0.763792897,0.705830142,0.737977002,0.799727454,0.743656608,0.705879877,0.713524234,0.766074599,0.770878173,0.787923123,0.737088793,0.795319946,0.625230184,0.814829482,0.807084845,0.777920255,0.835038021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,0,0,0,1,1,0,0,0.5,1,0.5,1,1,1,0,0,0,0.5,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
194640276,0.473541573,0.06127725,0.074455442,0.445685946,0.169755792,0.344969991,0.122323398,0.186295038,0.175289725,0.509680427,0.004970798,0.78923349,0.281314619,0.603389736,0.962676441,0.146167846,0.305940164,0.42750425,0.650453211,0.397637428,0.264132945,0.983045724,0.895768714,0.871376136,0.619048888,0.879964583,0.699887986,0.742043379,0.954398166,0.009533034,0.386658522,0.505273813,0.157371198,0.238108292,0.733657621,0.13355603,0.481213555,0.68052614,0.80495627,0.985622012,0.467842217,0.633516792,0.39801573,0.558987461,0.197143633,0.229945755,0.542534644,0.36022082,0.580572145,0.511940243,0.755258043,0.758185829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,en,0.739559918,0.650919929,0.492428305,0.441169453,0.580743942,0.648245036,0.537870886,0.586464517,0.638976602,0.494005547,0.595769718,0.520483973,0.543074906,0.762318392,0.630553315,0.486497865,0.618694146,0.612006007,0.619993843,0.547474922,0.420921148,0.703234823,0.604499454,0.671373729,0.46762928,0.545745379,0.57429125,0.509012342,0.80257876,0.421442187,0.650743249,0.648734026,0.684924048,0.574272365,0.547653571,0.694938699,0.688815854,0.791483006,0.746342405,0.750476337,0.731879134,0.705323527,0.720191589,0.799948068,0.794229901,0.626500062,0.812946222,0.649327658,0.751188664,0.785422462,0.736652318,0.844367985,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0.5,0,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0.5,0.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1
844637467,0.280289282,0.122706898,0.025175121,0.024100167,0.025106229,0.48805777,0.250190488,0.081459466,0.061617867,0.074508631,3.23E-04,0.985500587,0.468364681,0.32814279,0.921003073,0.82467446,0.667307146,0.975298333,0.963822954,0.836647265,0.992045222,0.843051726,0.530498238,0.309426679,0.615218008,0.278105525,0.184007341,0.263410691,0.566590548,0.698102564,0.730293817,0.191150652,0.721986553,0.308678064,0.448277434,0.992965068,0.979696822,0.956392382,0.999415511,0.99978226,0.651959177,0.589203537,0.390116438,0.751725771,0.790348332,0.952187585,0.715869851,0.409330274,0.865956668,0.872073439,0.75077664,0.67168626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,en,0.719061981,0.664341076,0.461485882,0.34413005,0.533417415,0.662334984,0.558039392,0.562972024,0.606793402,0.401382917,0.575361753,0.565678467,0.566872047,0.737448202,0.614007982,0.58813657,0.665679027,0.684085201,0.679792372,0.609679784,0.577293444,0.618549841,0.539900216,0.560185469,0.46699346,0.477974344,0.499346639,0.427301157,0.754005906,0.523274699,0.696392403,0.612576846,0.764102312,0.58412221,0.50968083,0.828498491,0.788357138,0.851857373,0.797912394,0.79638316,0.74688896,0.70218881,0.719270891,0.823540744,0.837906279,0.817579489,0.828961096,0.655121114,0.808962925,0.828083279,0.736029588,0.84019988,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0,0,0,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
585278571,0.406293043,0.564119978,0.413755668,0.540083064,0.36509142,0.925535682,0.433965251,0.020629056,0.480341662,0.315021792,0.089513875,0.44490783,0.018299566,0.359932548,0.154903926,0.239668638,0.098102357,0.089255867,0.702973881,0.071954459,0.046806955,0.999999638,0.77790231,0.98515963,0.970778445,0.9655442,0.965624096,0.776286624,0.975171164,0.187008802,0.999434288,0.949456274,0.966613638,0.95610274,0.991594073,0.561563229,0.052351929,0.740847169,0.362037491,0.999679238,0.886891221,0.480620572,0.046490413,0.610708052,0.887603556,0.399182325,0.861186374,0.17698446,0.710954436,0.835523012,0.123478076,0.9971692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,en,0.73277298,0.710752369,0.56626147,0.453686305,0.609537953,0.718590764,0.578951205,0.532860444,0.685788498,0.462068297,0.62599235,0.489618072,0.471083782,0.740487023,0.505685311,0.504184011,0.57944934,0.572989485,0.626202435,0.487191891,0.367146783,0.918641232,0.5775571,0.742394478,0.568297263,0.570504438,0.642484376,0.516024029,0.811320918,0.473200288,0.83013554,0.715039757,0.825914501,0.686265718,0.636645441,0.742315753,0.613951725,0.800083025,0.72014616,0.792789655,0.772989008,0.694761753,0.656444253,0.805840928,0.848598414,0.664911938,0.846745821,0.623691958,0.773734054,0.821912544,0.655536566,0.878023057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0.5,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5,1,0,0,1,0,0,1
787430022,0.522925071,0.727584363,0.04578801,0.117500783,0.107069336,0.946982818,0.416220855,0.023276531,0.38467251,0.091055355,0.017308995,0.767842984,0.239694821,0.938207418,0.836044818,0.830391753,0.483868757,0.903068878,0.998681787,0.325890505,0.441967209,0.940105046,0.989305418,0.979672172,0.936399725,0.156705982,0.76641328,0.819058002,0.68529741,0.1184803,0.978087228,0.951392589,0.997591934,0.533024794,0.426869825,0.756461485,0.861791183,0.986974304,0.855637828,0.993855418,0.731626783,0.093905494,0.023607413,0.795554477,0.735166351,0.646150651,0.978343585,0.59222078,0.591950366,0.554011051,0.308650079,0.646292453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,en,0.744484173,0.726331739,0.47774276,0.385711462,0.567195758,0.725194808,0.577085661,0.535219668,0.672873457,0.408246364,0.607158747,0.518125462,0.536961079,0.807255181,0.594662797,0.589282105,0.642036858,0.661739641,0.731111057,0.537853969,0.445838388,0.660249069,0.661549744,0.733712976,0.545044298,0.461846867,0.584973378,0.525712539,0.764058498,0.462756472,0.767369091,0.715810465,0.874883569,0.611083227,0.506944192,0.762546386,0.742777584,0.876918234,0.75069518,0.7614087,0.75412222,0.66038974,0.642788383,0.830017456,0.833192108,0.714989004,0.879032038,0.675958074,0.753055054,0.789504852,0.684408686,0.839072048,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.5,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0.5,0.5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
164625845,0.356735451,0.271264147,0.260122776,0.66324837,0.209069854,0.568541682,0.245295641,0.138415273,0.045850294,0.434304531,0.23765505,0.242996036,0.167362114,0.101556246,0.535101084,0.356069829,0.018991316,0.256279979,0.730090348,0.169425978,0.158043529,0.997975688,0.784229959,0.951299571,0.897583531,0.68535025,0.889570071,0.884390037,0.795123821,0.272461619,0.781551303,0.499353124,0.682595778,0.690776259,0.697957187,0.44975944,0.356643274,0.911575735,0.946576894,0.985689584,0.495787225,0.150664645,0.235338956,0.719042062,0.383341534,0.484040991,0.473142628,0.295523078,0.602399694,0.503654833,0.275196207,0.538801652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,en,0.727600616,0.683725542,0.540651856,0.470608667,0.587608181,0.670071217,0.557401731,0.577330625,0.599107909,0.482031084,0.641418086,0.471335062,0.524701541,0.708339946,0.554937446,0.521498782,0.540326871,0.596161896,0.629599243,0.512518051,0.401802807,0.760487493,0.578729073,0.707154462,0.528745339,0.519145017,0.611133603,0.54389836,0.77496997,0.483286416,0.704681537,0.648128962,0.758450654,0.630300435,0.542346004,0.731781345,0.67359276,0.834356993,0.76261298,0.750540302,0.734112725,0.668071581,0.699431666,0.819105093,0.808840953,0.682026299,0.80693129,0.641243342,0.754780279,0.784621437,0.680131491,0.834545447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.5,0,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1358348454,0.593885482,0.911088651,0.277401121,0.550622046,0.443870546,0.943638344,0.778548572,0.027875175,0.357566868,0.063747843,0.226046359,0.610272335,0.279692474,0.751935055,0.319137734,0.930574093,0.688518762,0.86944037,0.983924403,0.973216785,0.970926955,0.96448679,0.724631329,0.785037809,0.677896454,0.424371972,0.223262917,0.353399931,0.511299537,0.848349685,0.863067557,0.792783195,0.938401748,0.425785556,0.1408833,0.896916711,0.603939994,0.925464266,0.987643114,0.996536478,0.266093332,0.329865994,0.229740648,0.883446491,0.339109897,0.800772497,0.879290533,0.329793467,0.698765901,0.804580376,0.420508091,0.791133302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,en,0.751642186,0.752360464,0.543808079,0.455089376,0.619150258,0.724041378,0.617412437,0.538827892,0.669075309,0.396267184,0.640485893,0.503328569,0.542845552,0.777034909,0.530028095,0.616113311,0.668636783,0.655850399,0.694447633,0.657305238,0.550745616,0.679226032,0.568344072,0.647941268,0.477689952,0.493261932,0.506659615,0.44365636,0.749556173,0.54142872,0.720717116,0.681467144,0.811425336,0.598586242,0.4620167,0.783870154,0.703579362,0.838846836,0.77629612,0.768190694,0.71455511,0.684148257,0.698609828,0.846287188,0.805730643,0.752278757,0.849707905,0.645605855,0.771477025,0.817357434,0.697530312,0.846157698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,1,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0.5,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2262037056,0.192573606,0.2271962,0.0667047,0.2264884,0.127937232,0.527918033,0.378896116,0.045841392,0.176923038,0.287864599,0.002171127,0.552100721,0.145763955,0.285084139,0.537062838,0.390263499,0.287442074,0.609899503,0.958922517,0.334562604,0.567924625,0.99999801,0.855759887,0.931101021,0.829106548,0.941936262,0.786697791,0.710229753,0.191574603,0.278758296,0.723506289,0.456483776,0.69915823,0.592807299,0.873793454,0.731940811,0.690747823,0.843512582,0.999038583,0.999989516,0.499262831,0.765084862,0.522733471,0.766628142,0.393982105,0.62817807,0.42041393,0.453797398,0.929827605,0.62448043,0.693083214,0.928532214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,en,0.707673527,0.678845171,0.488969925,0.408776382,0.572200534,0.666152531,0.573097349,0.549387148,0.639310733,0.45714651,0.589051947,0.498446038,0.5204079,0.733131079,0.555157779,0.526121975,0.616020581,0.627503244,0.677309141,0.539054716,0.462139453,0.892604492,0.593762312,0.695319156,0.508650606,0.560981867,0.588547809,0.50292143,0.720808131,0.483956865,0.695359061,0.643739193,0.760785716,0.618114051,0.573874147,0.75968909,0.714719117,0.817743377,0.794791603,0.82179791,0.734390184,0.715662963,0.734341371,0.825664946,0.809571601,0.711182713,0.80232282,0.660220561,0.832416411,0.79650247,0.728469205,0.856819426,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0.5,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
985591650,0.237335935,0.440191134,0.46566239,0.968009459,0.301769373,0.534767688,0.540541058,0.015369428,0.083517455,0.505324565,0.593615072,0.466100712,0.075838166,0.040392585,0.165980067,0.104946848,2.12E-04,0.632011812,0.518886827,0.14397537,0.323378728,0.057994751,0.660904414,0.980414189,0.977053596,0.943374732,0.936464518,0.904311631,0.409766195,0.049819463,0.82939858,0.635415713,0.743521626,0.237822061,0.503957336,0.121199919,0.006005884,0.885031938,0.350272855,0.86087996,0.338376212,0.130947106,0.001258166,0.759185506,0.002522555,0.338733657,0.599254081,0.716252287,0.404835003,0.126045902,0.010210723,0.732710452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,en,0.713777966,0.699810404,0.574197066,0.546115975,0.601307348,0.666810178,0.589995545,0.527286383,0.615240105,0.493316185,0.664700864,0.491369266,0.50236044,0.691690805,0.507713544,0.476220791,0.467839564,0.629454014,0.605612391,0.507191942,0.429783499,0.4225177,0.558406426,0.734760125,0.574885592,0.56146279,0.626998874,0.550861675,0.741367779,0.446254189,0.713507631,0.662310517,0.767355104,0.574229548,0.516728842,0.692718267,0.571688801,0.827060193,0.719464159,0.712443045,0.72117205,0.665677889,0.596280374,0.824595121,0.742848038,0.652165933,0.817939124,0.691206721,0.722803279,0.740104598,0.604612234,0.843073964,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,1,1,1,1,0,1,1,0,1,0.5,0,0,0.5,0,1,0.5,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.5,1,0,0,1,0,0,0
95380609,0.228190832,0.253965133,0.18957183,0.095898454,0.079382041,0.757856696,0.434783102,0.038571059,0.117189951,0.196041859,0.001490248,0.86916891,0.195584797,0.576920346,0.726544503,0.591387509,0.210857075,0.538265225,0.99392509,0.352045947,0.5539192,0.840254037,0.80022916,0.907172779,0.856681262,0.377310914,0.766629328,0.704608934,0.62754238,0.644191987,0.984350704,0.683220413,0.985177577,0.614098274,0.851180804,0.715961961,0.778945446,0.976791564,0.676915132,0.963720921,0.616849433,0.012829577,0.052666903,0.698473746,0.685766751,0.705039316,0.915274074,0.192038997,0.64246453,0.638452623,0.314529597,0.472169259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,en,0.712588516,0.681863815,0.526402789,0.379500379,0.559317192,0.690185324,0.579036823,0.545612627,0.625439447,0.438448075,0.586172524,0.530923481,0.529805463,0.759923095,0.57788718,0.5522052,0.603894045,0.621362161,0.709933719,0.541439424,0.460313179,0.61766983,0.58178497,0.684373727,0.5159273,0.488579475,0.585010506,0.501879555,0.759039191,0.517965939,0.77432981,0.6676305,0.84288204,0.620671138,0.568686557,0.757898179,0.72758168,0.865541838,0.737692206,0.736980863,0.743914493,0.63561644,0.659150934,0.81644269,0.829385652,0.728016514,0.856700937,0.626237794,0.761521245,0.797931408,0.685138235,0.831821598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.5,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0,0.5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
890701958,0.295490915,0.309208055,0.825190347,0.715196608,0.374601549,0.43534044,0.492512652,0.257934648,0.050940921,0.552111631,0.196759802,0.57009016,0.089145079,0.0639252,0.063951302,0.678011599,0.005877418,0.066163604,0.637042135,0.182679931,0.225385468,0.945179963,0.723270214,0.963474296,0.971124452,0.334888704,0.897273023,0.919834804,0.964289151,0.303797977,0.876490812,0.568341842,0.617745246,0.492934444,0.684007936,0.422186512,0.213608756,0.513649851,0.625036262,0.956210751,0.649223115,0.020531182,0.044740737,0.45592049,0.561288507,0.394070272,0.321960978,0.180503093,0.128500963,0.348477336,0.100629197,0.771055351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,en,0.720833786,0.68761592,0.635740404,0.478380444,0.610726615,0.657262013,0.585028562,0.597747236,0.601792002,0.500742962,0.638004575,0.499940789,0.506533239,0.699551421,0.483070093,0.564026751,0.518112307,0.567632229,0.618468258,0.515087866,0.414573231,0.663605596,0.568121415,0.716355774,0.568628086,0.484201693,0.613339424,0.557069958,0.806208984,0.486554121,0.72392747,0.655213586,0.749738192,0.606427355,0.540351583,0.729157741,0.653323846,0.770324608,0.734659762,0.73396975,0.746653567,0.640722361,0.655625314,0.788446665,0.820709599,0.663858476,0.793297072,0.624298731,0.665761844,0.769251074,0.650263099,0.845049596,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,1,1,1,0,1,0,1,0.5,0,0.5,0,1,1,0,1,0.5,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.5,1,0,0,0,0,0,1
