coordinates,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy,mode,key,artist_id,place,geo,tweet_lang,track_id,created_at,lang,time_zone,user_id,id
,0.0,0.0492,0.045,0.8,0.799,-8.856,93.956,0.0524,0.53,1.0,7.0,9205157e6673245a455c31a4ceaccec9,,,en,2d028b8988c7ffc911044111422dc356,2014-01-01 19:26:06,en-gb,London,2262037056,418448059610058750
,0.0963,0.15,0.0542,0.37,0.593,-4.833,149.999,9.73e-06,0.924,0.0,6.0,b196cfab1f918dcd1cca1befa53fe5b8,,,en,8e388ad24f69aedf3369574aad2fb85c,2014-01-01 19:26:26,es,Mountain Time (US & Canada),132588395,418448141772275700
,0.862,0.0675,0.0548,0.8440000000000001,0.7020000000000001,-8.674,91.98299999999999,0.035,0.371,1.0,0.0,e00cb42d4af36e7b62a0c3e2f53d3944,,,en,5c907bbac1c83e577757a34a67501d68,2014-01-01 19:26:27,en,Pacific Time (US & Canada),946275781,418448146503843840
,9.429999999999999e-05,0.34600000000000003,0.0642,0.667,0.7809999999999999,-10.097000000000001,123.42,0.17600000000000002,0.7859999999999999,0.0,10.0,8322c787c42842819b59ad1272f1642a,,,en,a812d999eb914a0c93e997f01f7b5445,2014-01-01 19:26:31,en,Eastern Time (US & Canada),377213856,418448166267416600
,0.0015300000000000001,0.0565,0.0488,0.703,0.655,-14.06,76.607,0.316,0.318,0.0,6.0,0f3cbb5263c6fad781b8dd23b4658a4f,,,en,d3d3a59ccd571effaf6300684f1fd1d2,2014-01-01 19:26:36,fr,Eastern Time (US & Canada),87351610,418448183736676350
,0.0018,0.134,0.11,0.221,0.151,-3.63,99.645,4.59e-06,0.991,1.0,7.0,7b5849ed90409eaf9a97fd9cd50931d8,,,en,47e0b895e8537b0a2552e17b18f1367f,2014-01-01 19:26:43,es,Madrid,374700284,418448214690656260
,0.0,0.0624,0.0988,0.667,0.698,-4.588,135.933,0.00112,0.902,1.0,7.0,7f96a59ebec9a542be67cb83c6249664,,,en,713895c8b0c581da93311a334725be9b,2014-01-01 19:26:56,fr,,1371406783,418448270206435300
,0.0,0.0426,0.134,0.583,0.59,-4.603,174.028,0.00864,0.8290000000000001,1.0,1.0,5285577208aaf9b65dba1e3257ef22a8,,,sk,c1222d1e1bd1661dde44bdea9d4a4fd6,2014-01-01 19:27:04,en,Eastern Time (US & Canada),848051089,418448303542374400
,0.0,0.0688,0.0418,0.706,0.8759999999999999,-3.9560000000000004,132.032,7.950000000000001e-05,0.841,1.0,7.0,f273e8985c1ccf881041fc47f59b8a74,,,en,ed2900196a69585468bd35e8f0b6970c,2014-01-01 19:27:19,en,London,164625845,418448367224905700
,0.000261,0.0785,0.0384,0.794,0.812,-14.148,87.428,0.45799999999999996,0.368,1.0,6.0,f7acfd0ecfd818b3e55d83811784ea91,,,en,be68eb524b3f11f394fe447ad10f155c,2014-01-01 19:27:44,en,London,585098987,418448472572850200
,0.0,0.0879,0.0808,0.425,0.52,-6.412000000000001,115.03299999999999,0.12300000000000001,0.843,1.0,11.0,acdd1d24561cfe1f8b56b1146135136e,,,en,adbb29c6c16400d3ec620f4606f86e18,2014-01-01 19:27:54,en,Eastern Time (US & Canada),1906126580,418448512229969900
,0.0,0.287,0.271,0.804,0.5589999999999999,-6.1610000000000005,101.95100000000001,0.139,0.7240000000000001,0.0,11.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,f3a5df64b5c5e0a3a7b01f64234361e0,2014-01-01 19:27:56,en,,1268222954,418448519620349950
,0.23199999999999998,0.13699999999999998,0.2,0.243,0.16,-5.011,145.77,1.29e-05,0.987,1.0,9.0,108c58fc39b79afc55fac7d9edf4aa2a,,,en,4fc3b9158f8d186716f8d77dcd846eba,2014-01-01 19:28:01,en,Athens,1131815390,418448540839731200
,0.0015300000000000001,0.0565,0.0488,0.703,0.655,-14.06,76.607,0.316,0.318,0.0,6.0,0f3cbb5263c6fad781b8dd23b4658a4f,,,en,d3d3a59ccd571effaf6300684f1fd1d2,2014-01-01 19:28:06,fr,Eastern Time (US & Canada),17622174,418448561341489150
,0.000813,0.0697,0.0344,0.731,0.895,-9.207,143.621,0.0411,0.611,1.0,6.0,3e6e5773a7d145a8ca7bb8e7498bb67e,,,en,91b14043028628055f65cd7e24939bcd,2014-01-01 19:29:49,en,London,2260597448,418448994910478340
,0.0,0.278,0.0399,0.682,0.593,-6.306,127.443,0.07400000000000001,0.7140000000000001,1.0,9.0,b31cc180eb21f511abd6f2295cb99a27,,,et,b2cb6927d9c7ea77e34a36466c388b1f,2014-01-01 19:29:58,en,,418819750,418449033867591700
,0.0137,0.102,0.0411,0.799,0.963,-8.193,121.915,0.0811,0.608,1.0,5.0,e26cd93cdc3cb69e0cb4fccdd308e07a,,,en,03bb9cd06c26b103cbbaee7d98e5c43f,2014-01-01 19:30:06,en,Central Time (US & Canada),551291366,418449064330801150
,0.000212,0.0879,0.042,0.695,0.425,-5.325,124.015,0.15,0.615,0.0,7.0,8ca80b163a5dffc4b0882b4e24ad7078,,,en,952311305c9b451ac48738d8c5b817a3,2014-01-01 19:30:07,en,Eastern Time (US & Canada),1629243692,418449071624319000
,1.93e-06,0.0741,0.13,0.677,0.17,-4.235,163.851,0.0018,0.812,0.0,5.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,e5d0a2da8da8ec35df1f383e9d366df2,2014-01-01 19:30:09,en,,1268222954,418449079899676700
,0.0,0.0708,0.0386,0.335,0.33399999999999996,-7.462000000000001,150.27700000000002,0.16399999999999998,0.625,1.0,7.0,cffd871aac30737a97a534f54e308fde,,,en,81f1f4a4618ea889a033d1e3c26fc376,2014-01-01 19:30:11,en,Melbourne,985591650,418449088229548000
,2.36e-06,0.354,0.18100000000000002,0.21,0.139,-2.8539999999999996,123.962,0.0243,0.983,0.0,5.0,d8c6dbba549026ba862e1f9921e0a0a8,,,en,c9590a23ce6bdf41963eaf582b07bbe5,2014-01-01 19:30:26,en,London,585278571,418449151693951000
,0.004520000000000001,0.593,0.0647,0.484,0.33399999999999996,-4.364,143.933,3.77e-05,0.943,0.0,9.0,f64995525916e1291ea37f9b68a60166,,,en,24c33cdc04cf144522ecbd8d1e816e22,2014-01-01 19:30:35,en,Eastern Time (US & Canada),844637467,418449186464354300
,0.0165,0.243,0.0421,0.6,0.5329999999999999,-7.57,115.01799999999999,0.0614,0.7979999999999999,1.0,11.0,e55e9a3fe7f853005040898e9a91924a,,,en,7caaf4e664f6687106a1c390eb69d2c6,2014-01-01 19:31:26,en,Eastern Time (US & Canada),377213856,418449401083076600
,0.0,0.0876,0.0499,0.569,0.316,-9.919,99.73899999999999,0.342,0.385,0.0,1.0,0c1af4e505e60cfa842e17d46efc8c84,,,en,c1e94a0672184cf4ce2469e97fca0f4b,2014-01-01 19:32:04,en-gb,London,2262037056,418449562341109760
,0.848,0.0991,0.0298,0.379,0.0573,-20.011,61.888000000000005,0.966,0.126,1.0,5.0,1e0e85a53a6d33b9e4ef02a36106a327,,,en,5b8cd6230863945e85ba775c3d191a65,2014-01-01 19:32:18,en,Pacific Time (US & Canada),946275781,418449619329507300
,0.0247,0.11800000000000001,0.0415,0.475,0.302,-2.673,154.569,0.000401,0.872,1.0,1.0,148042a4fc7d8f775fb619beb2c1b988,,,en,04e2a009f82be2da6dab8ab6eca23c86,2014-01-01 19:33:00,es,Mountain Time (US & Canada),132588395,418449796379070460
,1.37e-06,0.162,0.0987,0.434,0.38799999999999996,-4.953,177.06900000000002,0.0994,0.862,1.0,2.0,2abe3f1bf0dfcf6fc260ad47cbaf3613,,,en,8a597ac2eb1bc709fb29ef2641f5dde5,2014-01-01 19:33:40,en,,1311436706,418449965707690000
,0.0,0.804,0.245,0.732,0.5660000000000001,-1.882,81.992,0.34700000000000003,0.797,1.0,1.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,65a48e723cb38de9939d376bebbdac39,2014-01-01 19:33:48,en,,1268222954,418449996971651100
,0.155,0.278,0.10800000000000001,0.7120000000000001,0.737,-15.95,118.398,0.235,0.635,1.0,11.0,572f5424164f27bb10e6d9ebc9c05fb9,,,en,7f49d06ee00e45b94b8e7cbcc31dfa0f,2014-01-01 19:34:08,en,Pacific Time (US & Canada),14203234,418450081428160500
,0.0,0.0519,0.0789,0.9670000000000001,0.965,-5.562,117.0,0.0584,0.583,0.0,7.0,1629c2fdb3159e4ae19de0d2fca5f3be,,,en,55c9491be528af57e6cf52d39a7db587,2014-01-01 19:34:11,es,Mountain Time (US & Canada),132588395,418450092161392640
,0.00414,0.0215,0.0485,0.75,0.9390000000000001,-12.117,130.515,0.0247,0.723,1.0,7.0,a3b7c57bad6565c9551b7ce616c1cbbb,,,en,e56e8b8156a125cca7078f4dee4e7266,2014-01-01 19:34:17,en,London,2260597448,418450118791012350
,1.0300000000000001e-05,0.0779,0.0424,0.501,0.0901,-4.936,82.973,0.10099999999999999,0.951,0.0,7.0,5bacda3ac8fe2e192eabebb1263338c1,,,en,9eaa9c10b2c321139626f602c80dc012,2014-01-01 19:34:32,en,London,585278571,418450180317675500
,0.0,0.325,0.0793,0.6609999999999999,0.64,-8.741,104.126,0.139,0.725,1.0,4.0,8c1fbfb82bad7c8958e34812839d0b9c,,,et,01e010349c1a3415c9b0b65f04ad2fed,2014-01-01 19:34:52,fr,Athens,1371597391,418450265503973400
,4.1e-05,0.032,0.163,0.882,0.938,-6.403,93.01299999999999,0.0157,0.677,1.0,1.0,f4facaf32f8b72f240dcfea14e51d28d,,,en,cfa59f807ac738c2007b948d35283f1f,2014-01-01 19:34:57,en,Eastern Time (US & Canada),377213856,418450288136450050
,0.0,0.365,0.0513,0.203,0.3,-9.509,166.80900000000003,0.139,0.531,1.0,8.0,4fa2b65174b9cc059092fe1c67114e11,,,en,9d483608d94183d31f3e77407626a895,2014-01-01 19:34:58,en,Arizona,1358348454,418450291541819400
,1.68e-06,0.11800000000000001,0.033,0.57,0.273,-6.766,111.929,0.0611,0.634,0.0,1.0,cc1e3a4a210d2b2d92fa83830e6d3af0,,,en,8f457435b97481a0f8785839a6b55ee8,2014-01-01 19:35:06,fr,,1371406783,418450324513640450
,0.0204,0.223,0.0916,0.7190000000000001,0.428,-6.34,127.963,0.00201,0.847,0.0,0.0,5285577208aaf9b65dba1e3257ef22a8,,,en,aad3821b072eb3d6867867e72daf2b6d,2014-01-01 19:36:06,en,Eastern Time (US & Canada),1629243692,418450577949872100
,0.000266,0.0912,0.0834,0.649,0.381,-7.336,152.017,0.34,0.5579999999999999,0.0,6.0,b150f254e79816bcde37b04180539289,,,en,175305bbe2add4f3fb4ff4d3d90dc595,2014-01-01 19:36:47,en,,282079286,418450748331282400
,0.0,0.14,0.0261,0.642,0.485,-7.037000000000001,92.03200000000001,0.467,0.609,1.0,2.0,4684821448f0ae2437312daece9d1cd9,,,en,80be7a643acf5df65b76cbc8553228d5,2014-01-01 19:36:54,en,,1311436706,418450778089861100
,0.00021099999999999998,0.245,0.037000000000000005,0.315,0.0718,-13.155999999999999,88.045,0.8220000000000001,0.22,1.0,5.0,b7ec7c23c860cbf8867484eb33debf50,,,en,b82df314853347fdab98fd5edee599b2,2014-01-01 19:37:09,en,Pacific Time (US & Canada),946275781,418450839024721900
,0.00494,0.10099999999999999,0.027000000000000003,0.48100000000000004,0.40700000000000003,-7.7379999999999995,105.7,0.753,0.522,1.0,8.0,60852116bc852467638d116ada9d018d,,,en,bdf93cd2072d05b01b79986bd4279081,2014-01-01 19:37:13,en,Tehran,22912624,418450859346100200
,4.96e-05,0.0643,0.0412,0.56,0.961,-3.245,129.984,0.0016,0.958,1.0,11.0,bb28f52f24482ee421aa70bd15a9e7ad,,,en,cd7e85fe640e15fd4de7e73fa4c1be94,2014-01-01 19:37:49,es,Madrid,374700284,418451009640615940
,0.0,0.287,0.271,0.804,0.5589999999999999,-6.1610000000000005,101.95100000000001,0.139,0.7240000000000001,0.0,11.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,f3a5df64b5c5e0a3a7b01f64234361e0,2014-01-01 19:37:54,en,,1268222954,418451030162960400
,1.12e-05,0.155,0.0297,0.591,0.971,-5.062,139.85,0.591,0.816,0.0,9.0,c2d37c3c487e15d9a88d9762a250c9ae,,,sk,a8efa80761b204df279845a6e9b8489c,2014-01-01 19:37:59,en,Atlantic Time (Canada),1587472880,418451051533324300
,0.0,0.948,0.0968,0.505,0.28600000000000003,-1.795,130.006,0.00041500000000000006,0.983,1.0,0.0,9ac8c53d0c65af52910e87c32ddd6d40,,,en,0d90a411e98354acd4872a7a0bbe7f2f,2014-01-01 19:38:03,en,Central Time (US & Canada),551291366,418451065106087940
,0.0354,0.114,0.0292,0.675,0.809,-13.567,101.929,0.223,0.515,1.0,11.0,9b1fea96758e824d6b5f422f4554202a,,,en,a4f4c31653b499ff42381fef69e812fa,2014-01-01 19:38:04,en,London,2260597448,418451071229370400
,0.00020099999999999998,0.235,0.0457,0.609,0.7090000000000001,-8.524,166.048,0.0433,0.715,0.0,6.0,18491209e039713fdc4fed164074bec2,,,en,99264d92e7eb1b77adc151fa135495d7,2014-01-01 19:38:05,en-gb,London,2262037056,418451074404466700
,0.0028899999999999998,0.29,0.0849,0.293,0.578,-5.334,92.479,0.00075,0.981,1.0,11.0,459844f40c432631285d32533a0c17f2,,,en,63038ded91a1467ce0d6468233e6e225,2014-01-01 19:38:18,en,Eastern Time (US & Canada),1231622953,418451128813363200
,4.28e-06,0.159,0.057999999999999996,0.7070000000000001,0.41100000000000003,-4.907,129.97299999999998,0.0266,0.8270000000000001,1.0,1.0,09488a6484f973a64d1a686f464da87e,,,en,fb7901d6862b05b160bb67a47997fa95,2014-01-01 19:38:26,fr,,1371406783,418451161575071740
,8.73e-06,0.11900000000000001,0.0454,0.514,0.35,-4.672,124.008,0.00626,0.828,0.0,11.0,9047dbea2cfe0d7719d46efa38142050,,,en,0d6efba00fc93504106432e1d634d817,2014-01-01 19:39:57,en,London,585098987,418451547044212740
,0.0,0.61,0.0317,0.579,0.853,-4.357,139.00799999999998,0.085,0.77,0.0,11.0,c5e190647728375d85f726d60abe638f,,,en,86e6880088af400c1e395d9519b82c16,2014-01-01 19:40:06,en,Bangkok,324749058,418451584608374800
,0.203,0.124,0.0488,0.408,0.22699999999999998,-4.735,121.896,1.1900000000000001e-05,0.919,1.0,8.0,4f2fea3a8695a91a0d81d8b0696bca95,,,en,1c7365657cfd47b9104f1b0e221cb299,2014-01-01 19:40:07,en,Bangkok,324749058,418451586189623300
,0.0,0.10300000000000001,0.0366,0.46799999999999997,0.55,-4.855,92.04799999999999,0.025,0.8590000000000001,0.0,1.0,78730be68011dbf5e01001176ced4747,,,en,de9936c17157ea6e76d8ddd3a66d74e4,2014-01-01 19:40:07,en,Bangkok,324749058,418451587984797700
,0.13699999999999998,0.174,0.10099999999999999,0.456,0.0954,-3.273,130.034,0.000102,0.9740000000000001,1.0,0.0,0c0bdd66e4fb5624c61d432d44d295d2,,,en,6770014030a03add9ec539ccae2ccb47,2014-01-01 19:40:08,en,Bangkok,324749058,418451591138914300
,0.35,0.11,0.0546,0.804,0.784,-9.647,127.04899999999999,0.042,0.489,1.0,7.0,97b8cd54e92bd387951a6e0915821ce0,,,en,95ffceb9ad550dd2167b340b3c81644a,2014-01-01 19:40:34,en,,1311436706,418451701696593900
,0.62,0.132,0.1,0.302,0.11699999999999999,-5.593999999999999,132.977,1.31e-05,0.992,1.0,1.0,121189969c46f49b8249633c2d5a7bfa,,,en,6d6a6d7e9fb734988b855383abce474e,2014-01-01 19:41:00,en,Athens,1131815390,418451808038977540
,0.0,0.196,0.446,0.595,0.38299999999999995,-10.198,92.11399999999999,0.0852,0.7979999999999999,1.0,11.0,eaad2e729a6e384deb3ce65d4fe180b9,,,en,df0093ec3978d3f10041da4f10c1c2df,2014-01-01 19:41:37,en,Arizona,30609170,418451964704612350
,0.0,0.743,0.285,0.5539999999999999,0.626,-1.369,83.446,0.254,0.856,0.0,5.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,d7c908a6d9ef21755b36ecca951c9b18,2014-01-01 19:41:44,en,,1268222954,418451992889933800
,0.004229999999999999,0.026000000000000002,0.11199999999999999,0.884,0.889,-11.353,109.99700000000001,0.0188,0.37,1.0,8.0,bba5aa0a9b4b39013a7dfd7350d27e20,,,en,55a4e52754386c8138bd03b3742f8735,2014-01-01 19:41:46,en,London,164625845,418452003871006700
,0.000139,0.205,0.0358,0.384,0.73,-13.035,78.442,0.0213,0.512,0.0,7.0,998db284485ec6c227f8dc34086128e1,,,et,bbcb5e8ad877fe70b455a69063c36bc6,2014-01-01 19:41:51,en,London,2260597448,418452023034408960
,0.0,0.743,0.285,0.5539999999999999,0.626,-1.369,83.446,0.254,0.856,0.0,5.0,effbbbdf75ed154b53443babbbe6c4c3,,,en,d7c908a6d9ef21755b36ecca951c9b18,2014-01-01 19:42:00,en,,1268222954,418452062112727040
,0.0,0.401,0.0946,0.48700000000000004,0.723,-3.1519999999999997,164.997,0.011000000000000001,0.8759999999999999,1.0,0.0,b64a9394ec249c24e1ced4123ec9edd0,,,en,fcd17b8967409db060a34a93bab022a0,2014-01-01 19:42:08,en,Eastern Time (US & Canada),1629243692,418452093423218700
,0.0,0.0633,0.0864,0.527,0.635,-4.023,150.078,0.0226,0.95,0.0,2.0,cefba98744fdfd9e77ce3054d8a7fe6c,,,en,dddafb11c21813c73a3ebc18d8d0d097,2014-01-01 19:42:18,en,London,585278571,418452135505051650
,5.610000000000001e-05,0.17300000000000001,0.405,0.563,0.415,-9.381,140.001,0.0679,0.496,0.0,6.0,729b332d2a1c3f90bc12659569401801,,,en,e427c8c699d703a2bffaa928ac7aebae,2014-01-01 19:42:29,en,Eastern Time (US & Canada),377213856,418452181625634800
,2.62e-05,0.11800000000000001,0.0551,0.524,0.802,-5.662999999999999,172.033,0.17800000000000002,0.701,1.0,4.0,38cdc58f932f98efe52e5b64a1c56084,,,en,759ed7ca038e825bf72d9abd0ccb4609,2014-01-01 19:42:44,en,Eastern Time (US & Canada),1906126580,418452243860320260
,0.00448,0.0863,0.11800000000000001,0.7859999999999999,0.2,-10.288,149.983,0.0266,0.726,0.0,11.0,b561950e7560cf9bda9dcf9b4081fc15,,,en,e1cd8ba89e961f4a5bf2d4d4f6755c0b,2014-01-01 19:43:03,nl,Amsterdam,731281268,418452326064857100
,0.475,0.11900000000000001,0.0794,0.20600000000000002,0.39399999999999996,-12.075,87.193,0.00025499999999999996,0.8420000000000001,1.0,5.0,243924bfd56a682be235638b53961e09,,,en,6bf019179f90795f8d78d67d8cc0b8c8,2014-01-01 19:43:05,en,Melbourne,107387041,418452333886832640
,0.0015199999999999999,0.11,0.0387,0.0881,0.0505,-11.289000000000001,76.65100000000001,0.98,0.287,1.0,6.0,9298c8c6c2158eaf61dcb43d9b41066f,,,en,800d83078da0a81d1aa678355f724f73,2014-01-01 19:43:06,en,Melbourne,985591650,418452339142299650
,0.0012,0.161,0.0523,0.532,0.664,-5.697,124.08,0.0038,0.7829999999999999,1.0,2.0,492858f336018192afde7b41bf8d4d1d,,,en,462b1fc2bc97a2c8de40946cba29fd21,2014-01-01 19:43:09,fr,,1371406783,418452351088074750
,0.0,0.138,0.0284,0.5539999999999999,0.456,-4.9719999999999995,163.003,0.152,0.7020000000000001,1.0,9.0,dcbf5da91c2f54ea1d5cc30551d99670,,,en,351e24de1798607166a8d46a9a58e99c,2014-01-01 19:43:34,en,Eastern Time (US & Canada),20111329,418452455815643140
,0.0,0.276,0.0463,0.6970000000000001,0.728,-10.975999999999999,133.879,0.0295,0.608,0.0,4.0,a2a3a0347f0f001a4473dd54dca2462e,,,en,9dbb67d359586ae021ad1bbad91008e5,2014-01-01 19:44:03,en-gb,London,2262037056,418452577512996860
,0.0,0.0808,0.0543,0.6709999999999999,0.92,-3.0810000000000004,94.992,0.0751,0.838,0.0,6.0,a81d69f837a1aa0bcbc9cc456077e82e,,,es,2ef25c157c5ee22df643fd06f7b3f2e7,2014-01-01 19:44:06,en,Atlantic Time (Canada),1587472880,418452587953025000
,0.0364,0.0647,0.135,0.8190000000000001,0.915,-13.835,150.014,0.0005480000000000001,0.42,1.0,6.0,5fb5a4d961b3bf7f3990dbc386cc1b42,,,id,8db46bc2e647d4636d14c7f056feffdb,2014-01-01 19:44:26,en,Pacific Time (US & Canada),14203234,418452674057494500
,3.43e-06,0.307,0.0853,0.741,0.742,-7.757999999999999,142.05700000000002,0.643,0.6579999999999999,1.0,7.0,f501876566964328fc3b875b9db3cc87,,,sk,db8f2bd839ddf8e3cf4728ab058bd6cb,2014-01-01 19:44:44,en,Eastern Time (US & Canada),844637467,418452750549008400
,0.00118,0.0744,0.0296,0.522,0.28300000000000003,-15.343,78.443,0.0786,0.40299999999999997,1.0,0.0,f24a4d48e8d10c42a54a01933556afd2,,,en,41a57404955896167ab3675ec533b259,2014-01-01 19:44:48,en,,1311436706,418452767557308400
,1.86e-05,0.385,0.0517,0.42700000000000005,0.17,-5.621,131.92700000000002,0.0125,0.7440000000000001,1.0,0.0,18effc9a5432a5e4e53c4dec9ec8ca05,,,en,f82e07baf8ee1df486fa002781a41ef1,2014-01-01 19:44:55,en,,418819750,418452794518294500
,0.0008039999999999999,0.327,0.0494,0.526,0.447,-4.978,102.024,0.00123,0.932,1.0,2.0,ca14d2e50992360320b3f9b275b5a80f,,,en,97cc49a561076b864d41d37b15eaba92,2014-01-01 19:45:04,en,Brisbane,702060668,418452831079653400
,0.00011,0.0613,0.0283,0.503,0.745,-8.822000000000001,136.945,0.0070599999999999994,0.484,1.0,8.0,6fff1bd6306942dad934f98465acf5ff,,,en,0806f61b843edc0015620e32404fb519,2014-01-01 19:45:16,nl,Amsterdam,270214872,418452882669981700
,0.0,0.105,0.0329,0.508,0.267,-5.468999999999999,98.036,0.00394,0.815,1.0,10.0,89298123fc4cd8ff83e742451524dc00,,,en,9fa592f3c26d63bd4ca1ff48da1708b1,2014-01-01 19:45:40,en,Atlantic Time (Canada),787430022,418452985782747140
,0.0,0.131,0.0277,0.608,0.14300000000000002,-6.627000000000001,104.94,0.0907,0.496,1.0,7.0,26c8f4c08c6acd69b7d32f74edb6d0b0,,,en,4fc0fe41f1a73e29aa1639cdb86b2318,2014-01-01 19:45:47,en,London,164625845,418453015155466240
,0.0,0.122,0.028999999999999998,0.423,0.243,-3.8489999999999998,147.745,0.643,0.522,1.0,8.0,60797354c9c28889fcd31ca1f9365828,,,en,421866bbcac8cb7ae80c56849ecd70b5,2014-01-01 19:46:25,en,Eastern Time (US & Canada),1906126580,418453173720719360
,0.0,0.602,0.0563,0.5770000000000001,0.113,-6.2989999999999995,133.97299999999998,0.0143,0.5760000000000001,1.0,2.0,bce8a196230952719e68559277c36a33,,,en,df761cacba1a08afad4d3187e646a8a0,2014-01-01 19:47:53,en,Eastern Time (US & Canada),377213856,418453542853427200
,0.609,0.0953,0.0568,0.825,0.251,-9.582,119.038,0.452,0.435,1.0,1.0,ff6ebed7c76d2e9f37de744a67183edb,,,en,b9fa88d18f7dda845789155d69177df0,2014-01-01 19:48:04,en,Berlin,1617892824,418453586029596700
,0.0,0.245,0.0428,0.525,0.42200000000000004,-4.048,144.003,0.0285,0.8059999999999999,1.0,7.0,0e32c137d6ea6a6dad46980d67fe705d,,,en,62fc5f6e0eb439e67caebf3c879a5907,2014-01-01 19:48:07,en,Eastern Time (US & Canada),1629243692,418453601359372300
,4.9000000000000005e-06,0.0972,0.0619,0.7020000000000001,0.461,-7.0360000000000005,103.059,0.222,0.547,1.0,9.0,1bf9a886f4eb586a6003eb47254c67ed,,,en,ce4e2ebf32d5699ff310bc27ec1798ec,2014-01-01 19:48:27,en,Central Time (US & Canada),17945688,418453685401047040
,0.16399999999999998,0.102,0.0433,0.489,0.303,-17.723,139.713,0.619,0.287,1.0,0.0,2c7999aa3cc32decf584bcd02cfe69bf,,,en,1be53445c144f4852f23b4436216c744,2014-01-01 19:49:15,en,Pacific Time (US & Canada),946275781,418453886371110900
,0.0455,0.0948,0.0327,0.603,0.162,-11.115,116.006,0.7340000000000001,0.494,1.0,10.0,51a258ab83e09a93c4b3e26645a2f858,,,en,78f5f5b1e2582d56aecf19265e29c955,2014-01-01 19:49:15,en,Pacific Time (US & Canada),14203234,418453886559477760
,0.0,0.684,0.0445,0.447,0.23199999999999998,-6.0329999999999995,119.285,0.514,0.635,0.0,0.0,7257b8a59118db3a6cc7fed8afecb029,,,en,24603aaf56829f5a7c228f38c11b0cd9,2014-01-01 19:49:44,en,Arizona,1358348454,418454008341069800
,0.0,0.0596,0.0738,0.726,0.88,-2.494,124.98899999999999,0.009000000000000001,0.787,1.0,4.0,88f80198047620cb1a5bf1dd50759e1b,,,en,425ea613adc368234c34709520088a5f,2014-01-01 19:49:59,fr,,1371406783,418454071516094460
,0.00924,0.46,0.0796,0.287,0.435,-8.732000000000001,169.424,0.185,0.975,1.0,10.0,35610865fc3a95ca175972c2f8bad701,,,en,79ce45610b4e9a0ee96b6c8250e5b4f7,2014-01-01 19:50:05,en,London,2260597448,418454093980397600
,1.23e-05,0.0927,0.0958,0.753,0.48,-6.431,124.15100000000001,0.17300000000000001,0.831,0.0,11.0,96b0141273eabab320119c467cdcaf17,,,en,d9897b8b90ee1e7c39a0e5d72ae3ef82,2014-01-01 19:50:05,en-gb,London,2262037056,418454096610218000
,0.932,0.11199999999999999,0.0279,0.539,0.6,-5.414,135.921,0.027999999999999997,0.857,1.0,6.0,1915b478ba2d83cda975a833a127113b,,,en,75bd31d174fe22606b7807a8a8dd340e,2014-01-01 19:50:20,en,,1311436706,418454159671955460
,0.0,0.25,0.0587,0.7829999999999999,0.5770000000000001,-7.983,130.003,0.0462,0.9840000000000001,0.0,0.0,c6f2732cb61b79d7681bea8ec43201cd,,,en,6b66a131a2117096ac7427bf56e86843,2014-01-01 19:51:04,en,Melbourne,985591650,418454344749445100
,0.0,0.0579,0.152,0.648,0.408,-5.185,126.64399999999999,0.19,0.737,1.0,6.0,a6fcd53452b485f4b0d313768c40ee3e,,,en,ec8cbe8198ceb52dfe0fbecab6dd1800,2014-01-01 19:51:49,en,Central Time (US & Canada),16634031,418454533556416500
,0.424,0.192,0.0424,0.545,0.349,-8.9,171.989,0.44,0.389,0.0,9.0,eea6a632f931ef4722d26aa524e2e0ba,,,en,732e76368d581e7285d173ca4bd8441c,2014-01-01 19:52:06,en,Central Time (US & Canada),17945688,418454602003271700
,0.0709,0.275,0.0267,0.679,0.925,-11.247,134.586,0.529,0.564,1.0,10.0,dd1a9c686d941f0fd02de64c51bc27ab,,,en,a76f0938a3a5d6e232fc3fcde4db063d,2014-01-01 19:52:11,en,London,585098987,418454623624921100
,0.0,0.44799999999999995,0.0259,0.743,0.919,-4.551,110.031,0.0403,0.764,1.0,7.0,371b87e1989ecadb976a277316ce4de5,,,en,0ea8824328202a2424b4cc012d282b16,2014-01-01 19:52:29,en,Eastern Time (US & Canada),1906126580,418454699855994900
,0.00912,0.506,0.134,0.29,0.193,-2.1109999999999998,129.166,0.000102,0.9790000000000001,0.0,3.0,5f5be5d6c8c2040998f6c2275ecd457b,,,en,dde4cbd610dac56abe987c4c4a09ef22,2014-01-01 19:52:46,en,London,585278571,418454768882032640
,8.329999999999999e-05,0.125,0.0275,0.556,0.135,-4.51,104.001,0.214,0.595,1.0,9.0,daccbd56749ac07816b7885ca1c5063c,,,en,fc6334afc3c0a9843b52d4599f5f18ea,2014-01-01 19:53:33,en,London,164625845,418454969604648960
,0.0,0.386,0.152,0.691,0.6940000000000001,-3.766,128.058,0.0596,0.922,0.0,1.0,698de37d63dac7f1a7f150ea43104af3,,,en,6b8c2febfaae2e2e7fe748b1569d264d,2014-01-01 19:53:39,fr,,1371406783,418454994476863500
